,Item,SubjectID,RT,ACC,spkr,correct_response,confusable,word1,word2,gender_order,context,phoneme_pair_ordered,phoneme_pair,pu,vvl,list
299,109,216,1006.13,1,L2,0,Y,4907,4007,mf,F,A-h-,A-h-,p,0,a
300,109,218,1258.16,1,L2,0,Y,4907,4007,mf,F,A-h-,A-h-,p,0,a
301,109,210,977.71,1,L2,0,Y,4907,4007,mf,F,A-h-,A-h-,p,0,a
302,109,218,1248.57,1,L2,0,Y,4907,4007,mf,F,A-h-,A-h-,p,0,a
303,109,261,1044.45,1,NS,0,Y,4907,4007,mf,F,A-h-,A-h-,p,0,a
304,110,216,1081.54,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
305,110,253,1534.5,1,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
306,110,208,1064.44,1,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
307,110,204,1400.41,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
308,110,200,784.77,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
309,110,204,1357.44,1,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
310,110,255,1132.35,1,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
311,110,210,901.75,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
312,110,200,1234.59,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
313,110,218,965.47,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
314,110,251,1588.88,0,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
315,110,257,953.05,1,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
316,110,206,1533.91,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
317,110,218,756.68,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
318,110,255,1276.36,1,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
319,110,251,1252.85,0,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
320,110,210,862.88,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
321,110,262,1253.5,0,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
322,110,261,1122.22,0,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
323,110,214,991.31,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
324,110,253,805.45,0,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
325,110,212,827.6,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
326,110,202,1074.75,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
327,110,262,1847.71,0,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
328,110,212,949.26,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
329,110,261,1156.76,0,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
330,110,202,1001.8,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
331,110,206,1419.82,1,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
332,110,208,1122.52,1,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
333,110,259,905.13,0,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
334,110,214,1142.07,0,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
335,110,257,1161.71,1,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
336,110,216,895.35,1,L2,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
337,110,259,842.31,1,NS,0,Y,4007,4907,mf,F,h-A-,A-h-,p,0,a
338,111,262,1718.21,1,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
339,111,259,991.42,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
340,111,206,1392.97,1,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
341,111,212,1266.6,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
342,111,214,1011.21,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
343,111,261,987.79,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
344,111,255,1587.28,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
345,111,262,1113.94,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
346,111,218,1730.7,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
347,111,210,988.42,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
348,111,259,947.36,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
349,111,208,1231.93,1,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
350,111,204,1165.55,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
351,111,202,1108.47,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
352,111,255,1171.59,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
353,111,261,1275.07,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
354,111,206,1287.72,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
355,111,200,1024.91,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
356,111,212,1642.87,1,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
357,111,218,912.43,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
358,111,253,1247.14,1,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
359,111,208,908.62,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
360,111,202,812.78,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
361,111,251,910.23,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
362,111,200,1544.55,1,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
363,111,216,839.14,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
364,111,204,1026.59,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
365,111,257,2000,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
366,111,253,886.85,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
367,111,257,1158.64,1,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
368,111,216,1056.16,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
369,111,251,1374.99,0,NS,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
370,111,210,730.3,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
371,111,214,964.63,0,L2,0,Y,4806,4707,fm,F,Rx,Rx,u,0,a
372,112,262,1272.56,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
373,112,218,842.07,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
374,112,261,899.65,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
375,112,259,766.36,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
376,112,255,1449.38,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
377,112,200,1706.25,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
378,112,251,1018.15,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
379,112,200,1275.16,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
380,112,208,841.36,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
381,112,204,1505.12,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
382,112,206,1072.5,1,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
383,112,214,1109.47,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
384,112,262,1803.4,1,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
385,112,208,1132.24,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
386,112,214,810.29,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
387,112,255,1053.25,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
388,112,212,1228.57,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
389,112,210,887.04,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
390,112,202,900.17,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
391,112,210,1381.43,1,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
392,112,216,852.93,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
393,112,218,973.38,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
394,112,259,898.28,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
395,112,257,1311.13,1,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
396,112,253,810.66,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
397,112,257,1351.17,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
398,112,251,1712.2,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
399,112,216,864.3,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
400,112,204,1140.95,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
401,112,261,1026.36,1,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
402,112,202,882.19,0,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
403,112,212,857,1,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
404,112,253,858.87,0,NS,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
405,112,206,1509.23,1,L2,0,Y,4707,4806,fm,F,xR,Rx,u,0,a
406,151,204,974.99,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
407,151,216,684.94,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
408,151,261,1515.88,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
409,151,204,1277.54,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
410,151,262,1651.46,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
411,151,206,1102.55,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
412,151,253,743.74,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
413,151,202,916.03,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
414,151,261,802.18,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
415,151,210,656.4,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
416,151,216,721.93,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
417,151,200,589.53,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
418,151,212,768.16,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
419,151,259,728.97,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
420,151,255,1275.76,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
421,151,202,1391.38,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
422,151,257,923.68,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
423,151,218,779.14,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
424,151,214,734.41,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
425,151,206,854.98,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
426,151,251,708.88,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
427,151,208,967.62,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
428,151,255,1129.49,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
429,151,259,768.05,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
430,151,218,905.66,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
431,151,208,816.46,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
432,151,212,767.38,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
433,151,251,844.09,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
434,151,200,943.16,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
435,151,253,1148.07,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
436,151,257,891.63,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
437,151,210,770.1,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
438,151,262,1205.45,1,NS,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
439,151,214,827.16,1,L2,0,Y2,4905,4804,fm,I,A-R,A-R,0,v,a
440,152,214,937.11,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
441,152,208,1255.99,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
442,152,259,636.72,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
443,152,210,897.55,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
444,152,206,1087.23,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
445,152,212,625.42,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
446,152,218,1057.08,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
447,152,210,872.59,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
448,152,204,1237.31,0,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
449,152,200,820.62,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
450,152,253,875.36,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
451,152,216,715.2,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
452,152,208,727.77,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
453,152,202,690.38,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
454,152,261,1113.57,0,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
455,152,214,940.24,0,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
456,152,251,859.38,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
457,152,259,735.49,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
458,152,204,1278.5,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
459,152,261,969.57,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
460,152,212,843.97,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
461,152,257,945.61,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
462,152,257,1703.61,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
463,152,206,772.69,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
464,152,251,1095.43,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
465,152,253,525.81,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
466,152,202,1018.87,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
467,152,218,1108.75,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
468,152,216,721.77,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
469,152,255,1639.03,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
470,152,255,840.67,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
471,152,200,829.25,1,L2,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
472,152,262,1110.58,0,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
473,152,262,866.17,1,NS,0,Y2,4804,4905,fm,I,RA-,A-R,0,v,a
474,153,259,593.9,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
475,153,218,936.23,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
476,153,214,1087.57,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
477,153,204,1179.15,0,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
478,153,261,827.67,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
479,153,259,1060.03,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
480,153,208,992.67,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
481,153,216,1038.07,0,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
482,153,210,1046.93,0,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
483,153,208,882.08,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
484,153,251,648.31,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
485,153,255,1074.95,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
486,153,202,797.82,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
487,153,261,841.95,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
488,153,204,1239.78,0,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
489,153,200,1358.85,0,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
490,153,206,939.45,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
491,153,218,996,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
492,153,202,771.06,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
493,153,214,979.57,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
494,153,253,950.2,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
495,153,262,1414.6,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
496,153,253,895.24,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
497,153,255,1362.96,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
498,153,257,1149.7,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
499,153,216,867.86,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
500,153,206,961.44,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
501,153,251,945.08,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
502,153,210,1394.62,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
503,153,200,1679.71,0,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
504,153,257,923.45,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
505,153,262,1104.19,1,NS,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
506,153,212,684.26,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
507,153,212,795.39,1,L2,0,Y2,4004,4705,mf,I,xh-,h-x,0,vl,a
508,154,259,696.32,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
509,154,262,1651.42,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
510,154,202,1211.56,0,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
511,154,218,1438.1,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
512,154,200,609.96,0,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
513,154,204,1391.09,0,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
514,154,212,1052.11,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
515,154,214,794.12,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
516,154,255,1979.12,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
517,154,202,754.22,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
518,154,204,1462.19,0,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
519,154,216,836.55,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
520,154,253,1286.87,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
521,154,200,799.58,0,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
522,154,210,704.76,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
523,154,251,826.4,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
524,154,210,964.65,0,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
525,154,208,754.93,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
526,154,214,1095.44,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
527,154,251,1043.59,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
528,154,259,727.71,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
529,154,206,946.91,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
530,154,257,784.14,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
531,154,261,1436.4,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
532,154,212,1070.78,0,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
533,154,262,1247.89,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
534,154,216,916.29,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
535,154,261,1115.97,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
536,154,257,1499.63,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
537,154,206,779.4,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
538,154,255,1465.66,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
539,154,218,936.36,0,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
540,154,253,1007.4,1,NS,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
541,154,208,756.72,1,L2,0,Y2,4705,4004,mf,I,h-x,h-x,0,vl,a
542,155,259,1117.6,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
543,155,257,1173.84,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
544,155,200,984.51,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
545,155,262,1674.25,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
546,155,212,914.1,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
547,155,257,1874.76,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
548,155,253,959.2,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
549,155,261,1628.44,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
550,155,261,1039.23,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
551,155,262,2000,0,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
552,155,214,1005.31,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
553,155,208,951.11,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
554,155,251,1089.85,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
555,155,202,1052.58,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
556,155,204,1375.94,0,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
557,155,216,871.49,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
558,155,200,1000.9,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
559,155,216,909.01,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
560,155,212,887.54,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
561,155,208,1140.58,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
562,155,251,882.75,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
563,155,210,962.22,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
564,155,218,892.51,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
565,155,214,1341.91,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
566,155,218,1194.75,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
567,155,255,1149.29,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
568,155,202,927,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
569,155,253,1426.87,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
570,155,210,1003.06,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
571,155,206,995.63,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
572,155,255,1147.34,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
573,155,204,1407.08,0,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
574,155,259,1081.93,1,NS,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
575,155,206,1465.13,1,L2,0,Y2,4906,4805,fm,M,A-R,A-R,0,v,a
576,156,212,661.8,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
577,156,200,1046.09,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
578,156,214,1088.3,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
579,156,257,1523.17,1,NS,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
580,156,216,867.37,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
581,156,253,1433.65,1,NS,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
582,156,218,1036.46,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
583,156,202,997.57,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
584,156,202,957.32,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
585,156,261,1082.03,1,NS,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
586,156,251,1140.62,1,NS,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
587,156,212,676.88,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
588,156,216,876.48,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
589,156,210,1313,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
590,156,251,873.6,1,NS,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
591,156,257,1107.95,1,NS,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
592,156,214,866.36,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
593,156,262,2000,0,NS,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
594,156,200,886.36,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
595,156,261,1050.37,1,NS,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
596,156,259,987.02,1,NS,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
597,156,208,1151.67,1,L2,0,Y2,4805,4906,fm,M,RA-,A-R,0,v,a
